account_id,customer_id,account_type,opened_date,status
56344,35236,CURRENT,2025-10-25,ACTIVE
56345,35236,LOAN,2021-07-26,ACTIVE
56346,35237,LOAN,2025-06-07,ACTIVE
56347,35237,LOAN,2025-12-03,ACTIVE
56348,35238,SAVINGS,2025-04-03,ACTIVE
56349,35239,SAVINGS,2026-12-04,ACTIVE
56350,35240,CURRENT,2025-06-18,ACTIVE
56351,35240,LOAN,2021-01-23,ACTIVE
56352,35240,CURRENT,2024-11-19,CLOSED
56353,35241,LOAN,2023-08-29,CLOSED
56354,46961,LOAN,2025-06-18,ACTIVE
56355,35243,CURRENT,2024-02-02,CLOSED
56356,35244,SAVINGS,2023-03-19,ACTIVE
56357,35244,LOAN,2025-01-11,ACTIVE
56358,35245,LOAN,2024-06-03,ACTIVE
56359,35246,LOAN,2024-01-27,ACTIVE
56360,35247,SAVINGS,2025-09-20,ACTIVE
56361,35247,CURRENT,2025-07-03,ACTIVE
56362,35247,LOAN,2025-09-01,ACTIVE
56363,35248,SAVINGS,2024-03-28,ACTIVE
56364,35249,CURRENT,2023-02-23,ACTIVE
56365,45785,SAVINGS,2021-03-15,ACTIVE
56366,35250,LOAN,2023-07-13,ACTIVE
56367,47639,SAVINGS,2024-05-05,ACTIVE
56368,35251,SAVINGS,2024-08-21,CLOSED
56369,45601,SAVINGS,2024-01-30,ACTIVE
56370,47117,SAVINGS,2025-12-02,ACTIVE
56371,46060,CURRENT,2025-08-31,ACTIVE
56372,35252,LOAN,2023-04-23,ACTIVE
56373,35253,CURRENT,2025-07-03,ACTIVE
56374,35254,CURRENT,2024-11-05,ACTIVE
56375,35255,LOAN,2025-10-02,ACTIVE
56376,35255,SAVINGS,2021-11-17,CLOSED
56377,35256,SAVINGS,2024-11-04,ACTIVE
56378,35256,SAVINGS,2026-12-04,ACTIVE
56379,35256,SAVINGS,2025-03-20,ACTIVE
56380,35257,CURRENT,2024-11-07,ACTIVE
56381,35257,CURRENT,2024-10-06,CLOSED
56382,35257,LOAN,2024-05-08,ACTIVE
56383,35258,CURRENT,2025-07-17,ACTIVE
56384,35258,LOAN,2025-03-20,ACTIVE
56385,35258,LOAN,2022-05-09,ACTIVE
56386,35259,LOAN,2021-05-07,ACTIVE
56387,35260,LOAN,2024-12-12,ACTIVE
56388,35260,SAVINGS,2022-09-11,ACTIVE
56389,35260,SAVINGS,2024-01-20,ACTIVE
56390,35261,SAVINGS,2025-11-01,ACTIVE
56391,35261,LOAN,2023-03-27,ACTIVE
56392,35261,CURRENT,2025-01-07,ACTIVE
56393,35262,CURRENT,2025-10-31,ACTIVE
56394,35263,SAVINGS,2024-10-06,ACTIVE
56395,35264,CURRENT,2024-06-25,ACTIVE
56396,35265,SAVINGS,2025-08-19,ACTIVE
56397,35265,LOAN,2023-10-13,ACTIVE
56398,35265,LOAN,2023-07-31,ACTIVE
56399,35266,LOAN,2025-03-30,ACTIVE
56400,35267,LOAN,2025-04-25,ACTIVE
56401,35267,LOAN,2021-10-18,ACTIVE
56402,35267,SAVINGS,2024-04-18,ACTIVE
56403,35268,CURRENT,2023-12-23,CLOSED
56404,35269,LOAN,2025-09-18,ACTIVE
56405,45832,CURRENT,2021-02-02,ACTIVE
56406,35270,SAVINGS,2024-02-06,CLOSED
56407,35270,CURRENT,2022-07-29,ACTIVE
56408,35271,SAVINGS,2025-03-27,ACTIVE
56409,35272,SAVINGS,2024-06-01,ACTIVE
56410,35273,CURRENT,2025-09-25,CLOSED
56411,35273,CURRENT,2024-05-04,ACTIVE
56412,35273,LOAN,2025-02-19,ACTIVE
56413,49218,SAVINGS,2020-10-15,ACTIVE
56414,35274,CURRENT,2025-02-27,ACTIVE
56415,35274,LOAN,2024-04-26,ACTIVE
56416,35275,CURRENT,2022-11-25,ACTIVE
56417,35276,LOAN,2024-08-26,ACTIVE
56418,45886,SAVINGS,2025-05-14,ACTIVE
56419,35278,SAVINGS,2025-07-17,ACTIVE
56420,35278,SAVINGS,2024-01-05,ACTIVE
56421,35279,CURRENT,2025-08-20,ACTIVE
56422,35279,CURRENT,2025-11-27,ACTIVE
56423,35279,LOAN,2025-02-03,ACTIVE
56424,35280,SAVINGS,2025-02-28,ACTIVE
56425,46877,CURRENT,2024-05-10,ACTIVE
56426,35282,CURRENT,2023-06-16,ACTIVE
56427,35283,CURRENT,2024-05-10,ACTIVE
56428,35284,LOAN,2022-04-28,ACTIVE
56429,45273,SAVINGS,2026-12-04,CLOSED
56430,45806,CURRENT,2025-07-04,CLOSED
56431,35286,LOAN,2025-07-09,ACTIVE
56432,35286,LOAN,2025-07-16,ACTIVE
56433,35287,CURRENT,2024-06-25,ACTIVE
56434,35287,LOAN,2024-08-19,ACTIVE
56435,35287,CURRENT,2024-04-08,ACTIVE
56436,49011,SAVINGS,2025-08-26,CLOSED
56437,35289,CURRENT,2025-11-17,ACTIVE
56438,35290,LOAN,2025-01-21,ACTIVE
56439,35291,CURRENT,2025-10-25,ACTIVE
56440,35291,LOAN,2023-07-02,ACTIVE
56441,35291,SAVINGS,2024-03-09,ACTIVE
56442,35292,SAVINGS,2023-08-15,ACTIVE
56443,35293,SAVINGS,2020-08-28,ACTIVE
56444,35293,SAVINGS,2024-12-28,ACTIVE
56445,35293,CURRENT,2024-09-19,ACTIVE
56446,35294,CURRENT,2022-05-07,ACTIVE
56447,35295,LOAN,2025-07-20,ACTIVE
56448,35295,LOAN,2025-09-16,ACTIVE
56449,35295,LOAN,2025-01-04,ACTIVE
56450,48250,SAVINGS,2023-02-03,CLOSED
56451,47256,LOAN,2025-07-17,ACTIVE
56452,35297,LOAN,2023-09-29,ACTIVE
56453,35297,CURRENT,2025-02-21,ACTIVE
56454,35297,SAVINGS,2024-11-09,ACTIVE
56455,35298,CURRENT,2021-12-27,CLOSED
56456,35299,SAVINGS,2024-06-30,ACTIVE
56457,35300,LOAN,2025-02-26,ACTIVE
56458,35301,SAVINGS,2025-01-10,ACTIVE
56459,35301,CURRENT,2025-11-12,ACTIVE
56460,35301,SAVINGS,2025-09-06,ACTIVE
56461,35302,LOAN,2025-11-22,CLOSED
56462,35302,LOAN,2023-05-13,CLOSED
56463,35303,LOAN,2026-12-04,ACTIVE
56464,35304,SAVINGS,2023-07-09,ACTIVE
56465,35305,LOAN,2024-05-17,ACTIVE
56466,47476,CURRENT,2022-08-11,ACTIVE
56467,47082,SAVINGS,2024-05-29,ACTIVE
56468,35306,CURRENT,2024-11-10,ACTIVE
56469,35306,LOAN,2025-07-06,CLOSED
56470,35306,CURRENT,2025-08-16,ACTIVE
56471,35307,CURRENT,2026-12-04,ACTIVE
56472,45252,SAVINGS,2026-12-04,ACTIVE
56473,35308,LOAN,2025-03-22,ACTIVE
56474,35308,LOAN,2022-09-03,ACTIVE
56475,35309,SAVINGS,2023-09-22,CLOSED
56476,35310,LOAN,2024-05-17,ACTIVE
56477,35311,SAVINGS,2024-02-14,CLOSED
56478,35312,SAVINGS,2025-02-25,ACTIVE
56479,35313,SAVINGS,2025-04-20,ACTIVE
56480,49683,SAVINGS,2024-10-20,ACTIVE
56481,35314,SAVINGS,2024-12-29,ACTIVE
56482,35314,CURRENT,2025-06-19,ACTIVE
56483,35315,LOAN,2024-02-19,ACTIVE
56484,35316,CURRENT,2021-12-27,ACTIVE
56485,35316,LOAN,2025-12-04,ACTIVE
56486,35317,CURRENT,2023-10-26,CLOSED
56487,35317,CURRENT,2026-12-04,ACTIVE
56488,35317,SAVINGS,2025-04-09,ACTIVE
56489,35318,LOAN,2024-06-27,ACTIVE
56490,35318,LOAN,2023-11-12,ACTIVE
56491,35319,SAVINGS,2020-07-06,CLOSED
56492,35320,LOAN,2022-06-04,ACTIVE
56493,35320,SAVINGS,2025-08-06,ACTIVE
56494,35321,LOAN,2021-10-25,ACTIVE
56495,35322,CURRENT,2023-07-10,ACTIVE
56496,35322,CURRENT,2022-07-14,ACTIVE
56497,35322,LOAN,2025-10-21,CLOSED
56498,35323,CURRENT,2024-12-19,CLOSED
56499,35324,CURRENT,2024-11-30,ACTIVE
56500,35324,LOAN,2024-08-25,ACTIVE
56501,35325,LOAN,2025-11-13,CLOSED
56502,35325,SAVINGS,2023-06-24,ACTIVE
56503,35326,CURRENT,2025-06-09,ACTIVE
56504,35326,SAVINGS,2025-09-14,ACTIVE
56505,35326,CURRENT,2025-10-29,ACTIVE
56506,35327,CURRENT,2024-01-13,CLOSED
56507,46764,SAVINGS,2024-03-09,CLOSED
56508,49236,CURRENT,2022-08-14,ACTIVE
56509,35330,CURRENT,2022-10-16,ACTIVE
56510,35330,CURRENT,2025-05-05,ACTIVE
56511,35330,SAVINGS,2024-08-15,ACTIVE
56512,35331,CURRENT,2025-03-13,ACTIVE
56513,35332,CURRENT,2025-05-26,ACTIVE
56514,35333,LOAN,2024-03-23,ACTIVE
56515,35333,SAVINGS,2022-07-19,ACTIVE
56516,35333,CURRENT,2025-03-07,ACTIVE
56517,48350,CURRENT,2025-05-20,CLOSED
56518,48213,CURRENT,2024-03-23,ACTIVE
56519,35335,CURRENT,2023-04-25,ACTIVE
56520,35336,CURRENT,2022-09-16,CLOSED
56521,35337,LOAN,2022-04-06,ACTIVE
56522,47315,CURRENT,2023-08-10,ACTIVE
56523,35337,CURRENT,2023-05-15,ACTIVE
56524,48467,CURRENT,2022-05-11,ACTIVE
56525,35339,LOAN,2025-10-12,ACTIVE
56526,35340,CURRENT,2025-08-27,ACTIVE
56527,35341,LOAN,2023-06-25,CLOSED
56528,35341,CURRENT,2025-10-20,ACTIVE
56529,35342,CURRENT,2021-02-08,ACTIVE
56530,35343,LOAN,2023-11-03,ACTIVE
56531,35344,SAVINGS,2023-09-02,CLOSED
56532,47312,SAVINGS,2022-09-04,ACTIVE
56533,35344,SAVINGS,2023-02-17,ACTIVE
56534,35345,SAVINGS,2026-12-04,ACTIVE
56535,35346,SAVINGS,2023-12-20,ACTIVE
56536,35346,CURRENT,2025-01-15,CLOSED
56537,35347,LOAN,2023-09-26,ACTIVE
56538,35347,LOAN,2020-08-17,ACTIVE
56539,35347,SAVINGS,2022-07-01,ACTIVE
56540,35348,CURRENT,2023-09-30,ACTIVE
56541,45581,LOAN,2025-06-17,CLOSED
56542,35348,LOAN,2023-12-10,ACTIVE
56543,35349,CURRENT,2022-07-12,ACTIVE
56544,35350,CURRENT,2025-06-25,ACTIVE
56545,35350,LOAN,2024-06-30,ACTIVE
56546,35351,SAVINGS,2026-12-04,ACTIVE
56547,45273,LOAN,2023-09-12,ACTIVE
56548,35352,SAVINGS,2026-12-04,CLOSED
56549,35353,SAVINGS,2026-12-04,ACTIVE
56550,35353,LOAN,2025-09-20,ACTIVE
56551,35353,SAVINGS,2025-09-14,ACTIVE
56552,35354,LOAN,2025-09-10,ACTIVE
56553,35355,SAVINGS,2024-01-15,ACTIVE
56554,35356,SAVINGS,2023-10-12,ACTIVE
56555,35356,SAVINGS,2023-07-09,ACTIVE
56556,35356,SAVINGS,2026-12-04,ACTIVE
56557,35357,CURRENT,2023-08-04,ACTIVE
56558,35357,SAVINGS,2025-06-13,ACTIVE
56559,35357,LOAN,2023-06-14,ACTIVE
56560,48012,LOAN,2024-11-26,CLOSED
56561,35358,LOAN,2024-08-09,ACTIVE
56562,35358,LOAN,2025-06-04,ACTIVE
56563,35359,SAVINGS,2023-08-08,ACTIVE
56564,35360,CURRENT,2024-05-11,CLOSED
56565,35361,CURRENT,2025-06-04,ACTIVE
56566,35361,LOAN,2024-05-19,ACTIVE
56567,35361,SAVINGS,2025-09-24,ACTIVE
56568,35362,CURRENT,2025-02-12,ACTIVE
56569,35363,CURRENT,2024-11-11,ACTIVE
56570,35364,LOAN,2025-06-08,ACTIVE
56571,35365,LOAN,2026-12-04,ACTIVE
56572,35366,CURRENT,2023-09-30,ACTIVE
56573,35366,SAVINGS,2025-08-21,ACTIVE
56574,35366,CURRENT,2025-04-03,ACTIVE
56575,35367,LOAN,2023-01-22,ACTIVE
56576,35368,CURRENT,2023-02-01,ACTIVE
56577,35369,CURRENT,2025-08-28,ACTIVE
56578,35370,CURRENT,2024-11-06,ACTIVE
56579,35371,CURRENT,2024-10-01,ACTIVE
56580,45331,LOAN,2021-07-07,ACTIVE
56581,49349,CURRENT,2025-04-11,ACTIVE
56582,35372,SAVINGS,2025-06-08,ACTIVE
56583,35373,SAVINGS,2025-02-05,ACTIVE
56584,35373,CURRENT,2021-08-19,ACTIVE
56585,35373,SAVINGS,2024-01-12,ACTIVE
56586,35374,CURRENT,2025-10-25,ACTIVE
56587,35375,CURRENT,2025-07-07,ACTIVE
56588,35376,CURRENT,2024-04-28,ACTIVE
56589,35377,SAVINGS,2023-02-08,ACTIVE
56590,35377,SAVINGS,2022-12-17,ACTIVE
56591,35378,SAVINGS,2025-11-09,CLOSED
56592,35379,LOAN,2024-02-25,ACTIVE
56593,35379,LOAN,2025-01-20,ACTIVE
56594,35379,SAVINGS,2025-10-13,ACTIVE
56595,35380,CURRENT,2023-12-29,CLOSED
56596,35381,LOAN,2025-10-24,CLOSED
56597,35381,SAVINGS,2025-02-14,ACTIVE
56598,35382,CURRENT,2025-06-02,ACTIVE
56599,35383,CURRENT,2025-11-14,ACTIVE
56600,35384,SAVINGS,2025-04-11,CLOSED
56601,35385,LOAN,2025-02-22,ACTIVE
56602,35386,LOAN,2023-06-05,CLOSED
56603,35386,CURRENT,2024-03-21,CLOSED
56604,35386,LOAN,2025-12-02,CLOSED
56605,35387,SAVINGS,2025-08-26,ACTIVE
56606,49061,CURRENT,2026-12-04,ACTIVE
56607,35388,CURRENT,2025-10-16,ACTIVE
56608,35388,CURRENT,2023-11-30,ACTIVE
56609,35389,CURRENT,2025-07-05,ACTIVE
56610,35390,CURRENT,2025-10-15,ACTIVE
56611,49368,SAVINGS,2025-03-28,ACTIVE
56612,35390,CURRENT,2025-01-28,CLOSED
56613,35391,CURRENT,2025-11-09,ACTIVE
56614,35392,CURRENT,2021-06-06,ACTIVE
56615,45859,CURRENT,2025-11-20,ACTIVE
56616,35393,LOAN,2023-03-27,ACTIVE
56617,35393,LOAN,2025-03-12,ACTIVE
56618,35394,CURRENT,2024-07-04,ACTIVE
56619,35395,SAVINGS,2025-09-24,ACTIVE
56620,35396,CURRENT,2023-02-15,ACTIVE
56621,47932,LOAN,2020-12-06,CLOSED
56622,35397,LOAN,2024-10-20,ACTIVE
56623,35397,CURRENT,2025-03-10,ACTIVE
56624,46430,LOAN,2024-02-29,ACTIVE
56625,35398,LOAN,2025-03-11,ACTIVE
56626,35398,SAVINGS,2024-09-20,ACTIVE
56627,35399,LOAN,2023-07-24,ACTIVE
56628,35399,LOAN,2024-03-31,ACTIVE
56629,35399,CURRENT,2022-09-04,ACTIVE
56630,35400,LOAN,2024-08-07,ACTIVE
56631,35401,SAVINGS,2024-10-13,ACTIVE
56632,47777,CURRENT,2025-10-29,ACTIVE
56633,35403,CURRENT,2020-08-10,ACTIVE
56634,35404,SAVINGS,2024-04-12,ACTIVE
56635,35405,CURRENT,2025-04-15,ACTIVE
56636,35405,CURRENT,2025-02-24,ACTIVE
56637,35405,SAVINGS,2025-07-07,CLOSED
56638,35406,SAVINGS,2025-09-14,CLOSED
56639,35406,LOAN,2023-01-19,ACTIVE
56640,35406,SAVINGS,2022-08-07,ACTIVE
56641,35407,LOAN,2023-11-10,ACTIVE
56642,35407,CURRENT,2023-12-07,ACTIVE
56643,35407,LOAN,2024-11-07,ACTIVE
56644,35408,LOAN,2023-03-04,ACTIVE
56645,35409,LOAN,2024-10-01,ACTIVE
56646,35410,LOAN,2021-11-20,CLOSED
56647,35411,CURRENT,2022-01-04,ACTIVE
56648,35411,SAVINGS,2024-11-21,CLOSED
56649,35412,SAVINGS,2025-04-23,ACTIVE
56650,35413,LOAN,2023-11-21,ACTIVE
56651,35413,CURRENT,2025-01-20,ACTIVE
56652,35413,CURRENT,2025-01-28,ACTIVE
56653,35414,CURRENT,2025-06-20,CLOSED
56654,35414,LOAN,2025-02-24,ACTIVE
56655,35415,SAVINGS,2025-06-13,ACTIVE
56656,35415,LOAN,2023-06-02,ACTIVE
56657,35415,LOAN,2021-05-19,ACTIVE
56658,45854,SAVINGS,2023-05-02,ACTIVE
56659,35417,LOAN,2025-09-22,ACTIVE
56660,35418,LOAN,2025-02-12,CLOSED
56661,35418,SAVINGS,2025-04-06,ACTIVE
56662,49568,CURRENT,2024-08-12,ACTIVE
56663,35419,CURRENT,2025-09-30,ACTIVE
56664,35419,SAVINGS,2026-12-04,ACTIVE
56665,35420,LOAN,2025-05-28,ACTIVE
56666,35421,SAVINGS,2023-09-09,CLOSED
56667,35422,LOAN,2025-06-19,ACTIVE
56668,35422,LOAN,2024-05-05,ACTIVE
56669,35423,LOAN,2022-12-07,ACTIVE
56670,35424,CURRENT,2025-07-26,ACTIVE
56671,35424,LOAN,2025-09-26,ACTIVE
56672,35424,LOAN,2023-07-13,ACTIVE
56673,35425,LOAN,2025-01-22,ACTIVE
56674,35426,LOAN,2025-09-10,ACTIVE
56675,35427,LOAN,2023-05-23,CLOSED
56676,35428,SAVINGS,2026-12-04,ACTIVE
56677,35429,CURRENT,2025-10-11,ACTIVE
56678,35430,CURRENT,2024-06-27,CLOSED
56679,35431,LOAN,2025-11-27,ACTIVE
56680,35432,SAVINGS,2023-01-15,ACTIVE
56681,35433,SAVINGS,2021-09-22,ACTIVE
56682,35433,CURRENT,2025-11-27,ACTIVE
56683,35433,CURRENT,2025-03-01,CLOSED
56684,35434,LOAN,2021-07-14,CLOSED
56685,35434,CURRENT,2020-06-27,ACTIVE
56686,35435,LOAN,2024-04-16,ACTIVE
56687,49078,SAVINGS,2022-08-09,ACTIVE
56688,35436,LOAN,2023-04-30,CLOSED
56689,35436,SAVINGS,2025-07-13,ACTIVE
56690,35436,CURRENT,2026-12-04,ACTIVE
56691,35437,CURRENT,2025-04-15,ACTIVE
56692,35438,LOAN,2025-07-09,ACTIVE
56693,35438,LOAN,2025-10-12,ACTIVE
56694,35439,LOAN,2023-08-08,CLOSED
56695,35440,LOAN,2026-12-04,ACTIVE
56696,35440,CURRENT,2025-03-04,ACTIVE
56697,35440,SAVINGS,2025-07-14,ACTIVE
56698,35441,LOAN,2025-01-14,CLOSED
56699,35441,SAVINGS,2025-11-08,ACTIVE
56700,35441,LOAN,2025-08-16,CLOSED
56701,35442,SAVINGS,2022-03-14,ACTIVE
56702,35443,SAVINGS,2026-12-04,CLOSED
56703,35444,LOAN,2023-05-13,ACTIVE
56704,35445,LOAN,2023-04-23,ACTIVE
56705,35446,CURRENT,2025-08-02,ACTIVE
56706,35447,CURRENT,2023-12-19,ACTIVE
56707,35447,SAVINGS,2025-02-10,ACTIVE
56708,35447,LOAN,2024-06-22,ACTIVE
56709,35448,CURRENT,2024-08-13,ACTIVE
56710,35449,SAVINGS,2025-03-31,ACTIVE
56711,35450,CURRENT,2025-09-25,ACTIVE
56712,35450,CURRENT,2023-02-09,ACTIVE
56713,35451,LOAN,2025-11-09,ACTIVE
56714,35452,CURRENT,2023-01-02,CLOSED
56715,35453,SAVINGS,2026-12-04,ACTIVE
56716,45636,LOAN,2023-09-13,ACTIVE
56717,35455,CURRENT,2025-07-30,ACTIVE
56718,35455,CURRENT,2024-12-08,ACTIVE
56719,35456,SAVINGS,2025-05-11,ACTIVE
56720,35457,SAVINGS,2020-08-28,CLOSED
56721,35458,CURRENT,2021-06-09,ACTIVE
56722,35458,LOAN,2025-09-16,ACTIVE
56723,35458,CURRENT,2023-03-14,ACTIVE
56724,35459,CURRENT,2024-10-04,ACTIVE
56725,48469,SAVINGS,2025-06-10,ACTIVE
56726,35461,CURRENT,2025-03-17,ACTIVE
56727,46099,LOAN,2025-10-13,ACTIVE
56728,35463,LOAN,2024-02-01,ACTIVE
56729,35464,CURRENT,2020-08-02,ACTIVE
56730,35465,CURRENT,2024-08-10,ACTIVE
56731,35466,LOAN,2026-12-04,CLOSED
56732,35467,LOAN,2023-06-21,ACTIVE
56733,35467,SAVINGS,2025-07-30,ACTIVE
56734,35468,LOAN,2024-03-15,ACTIVE
56735,35469,SAVINGS,2025-09-07,ACTIVE
56736,35470,CURRENT,2024-05-04,ACTIVE
56737,35471,CURRENT,2025-11-11,ACTIVE
56738,35472,SAVINGS,2024-10-24,CLOSED
56739,35472,LOAN,2023-10-01,ACTIVE
56740,35472,SAVINGS,2024-11-29,ACTIVE
56741,35473,LOAN,2025-09-21,CLOSED
56742,35473,SAVINGS,2024-10-03,ACTIVE
56743,35473,SAVINGS,2025-07-08,ACTIVE
56744,35474,LOAN,2025-04-30,ACTIVE
56745,35474,CURRENT,2023-05-05,ACTIVE
56746,35474,LOAN,2023-02-23,ACTIVE
56747,35475,SAVINGS,2023-10-22,ACTIVE
56748,35476,SAVINGS,2021-02-25,CLOSED
56749,35476,CURRENT,2025-09-27,ACTIVE
56750,35477,SAVINGS,2024-06-25,ACTIVE
56751,46674,LOAN,2025-02-26,CLOSED
56752,35479,SAVINGS,2024-08-06,CLOSED
56753,35479,LOAN,2025-04-11,ACTIVE
56754,35479,SAVINGS,2022-08-16,ACTIVE
56755,35480,CURRENT,2023-06-26,ACTIVE
56756,35481,SAVINGS,2021-01-07,ACTIVE
56757,35482,CURRENT,2025-07-11,ACTIVE
56758,35482,LOAN,2024-09-18,ACTIVE
56759,35482,SAVINGS,2021-02-14,ACTIVE
56760,35483,CURRENT,2024-02-16,ACTIVE
56761,35483,CURRENT,2021-07-17,ACTIVE
56762,35483,CURRENT,2024-06-04,ACTIVE
56763,35484,SAVINGS,2023-02-18,ACTIVE
56764,45375,LOAN,2025-06-26,CLOSED
56765,35486,CURRENT,2021-02-15,ACTIVE
56766,35486,LOAN,2025-11-29,ACTIVE
56767,35487,CURRENT,2023-04-27,ACTIVE
56768,35488,SAVINGS,2021-06-12,ACTIVE
56769,35489,CURRENT,2024-03-14,ACTIVE
56770,35489,SAVINGS,2024-12-05,ACTIVE
56771,35489,CURRENT,2025-11-26,ACTIVE
56772,35490,CURRENT,2023-10-29,CLOSED
56773,35491,SAVINGS,2022-12-29,CLOSED
56774,35492,SAVINGS,2024-11-02,ACTIVE
56775,35493,CURRENT,2022-08-09,CLOSED
56776,35494,CURRENT,2025-09-26,ACTIVE
56777,35495,LOAN,2025-11-08,ACTIVE
56778,35495,SAVINGS,2025-11-03,CLOSED
56779,35495,CURRENT,2025-02-14,CLOSED
56780,35496,SAVINGS,2025-07-10,ACTIVE
56781,35497,LOAN,2026-12-04,CLOSED
56782,35498,SAVINGS,2024-02-12,ACTIVE
56783,35498,SAVINGS,2025-04-21,ACTIVE
56784,35499,SAVINGS,2020-11-08,ACTIVE
56785,35499,CURRENT,2024-05-03,ACTIVE
56786,35500,LOAN,2023-05-23,ACTIVE
56787,35500,LOAN,2024-06-25,ACTIVE
56788,35501,CURRENT,2024-11-12,ACTIVE
56789,45349,LOAN,2024-10-31,CLOSED
56790,35502,CURRENT,2024-05-17,ACTIVE
56791,35503,LOAN,2025-06-20,ACTIVE
56792,35504,SAVINGS,2025-02-01,ACTIVE
56793,35505,LOAN,2025-11-15,ACTIVE
56794,35506,LOAN,2025-11-01,ACTIVE
56795,35507,SAVINGS,2025-03-16,ACTIVE
56796,46834,CURRENT,2021-08-17,ACTIVE
56797,49495,CURRENT,2025-10-31,ACTIVE
56798,35510,LOAN,2025-04-22,ACTIVE
56799,35510,SAVINGS,2024-07-03,CLOSED
56800,35510,LOAN,2024-10-25,CLOSED
56801,35511,LOAN,2025-02-05,ACTIVE
56802,35512,CURRENT,2022-08-24,CLOSED
56803,35513,SAVINGS,2025-11-09,CLOSED
56804,35513,CURRENT,2025-10-23,ACTIVE
56805,35514,CURRENT,2025-06-04,ACTIVE
56806,49070,CURRENT,2026-12-04,ACTIVE
56807,35516,CURRENT,2025-04-03,CLOSED
56808,45889,CURRENT,2024-11-15,CLOSED
56809,35517,SAVINGS,2021-03-14,ACTIVE
56810,35518,CURRENT,2024-06-18,ACTIVE
56811,35519,CURRENT,2022-07-12,ACTIVE
56812,35519,CURRENT,2022-08-19,ACTIVE
56813,45996,SAVINGS,2023-10-16,ACTIVE
56814,35520,LOAN,2024-07-03,ACTIVE
56815,35520,CURRENT,2025-08-31,ACTIVE
56816,35521,CURRENT,2025-06-06,ACTIVE
56817,35521,LOAN,2024-11-28,CLOSED
56818,35521,SAVINGS,2025-08-26,ACTIVE
56819,35522,CURRENT,2022-09-17,ACTIVE
56820,35523,SAVINGS,2025-10-25,CLOSED
56821,35524,SAVINGS,2024-12-31,ACTIVE
56822,35525,CURRENT,2024-11-11,ACTIVE
56823,35526,CURRENT,2024-03-24,ACTIVE
56824,35527,SAVINGS,2022-09-11,CLOSED
56825,35527,CURRENT,2025-04-29,ACTIVE
56826,35527,SAVINGS,2025-03-02,ACTIVE
56827,35528,CURRENT,2025-05-30,ACTIVE
56828,35529,SAVINGS,2023-03-29,ACTIVE
56829,35530,LOAN,2023-05-08,ACTIVE
56830,35531,LOAN,2025-09-25,CLOSED
56831,35531,CURRENT,2023-10-18,ACTIVE
56832,35531,LOAN,2023-09-23,ACTIVE
56833,35532,SAVINGS,2025-01-14,ACTIVE
56834,35533,SAVINGS,2023-12-22,ACTIVE
56835,35533,LOAN,2025-02-25,CLOSED
56836,35534,CURRENT,2024-08-15,ACTIVE
56837,35535,LOAN,2021-11-23,CLOSED
56838,35536,SAVINGS,2021-10-28,ACTIVE
56839,49178,SAVINGS,2025-01-26,ACTIVE
56840,35537,LOAN,2026-12-04,ACTIVE
56841,35538,LOAN,2024-05-19,CLOSED
56842,45840,LOAN,2024-11-23,ACTIVE
56843,35539,LOAN,2020-07-25,ACTIVE
56844,35539,SAVINGS,2025-08-13,ACTIVE
56845,35540,LOAN,2025-11-19,ACTIVE
56846,35540,CURRENT,2026-12-04,ACTIVE
56847,35541,CURRENT,2024-10-12,ACTIVE
56848,35542,SAVINGS,2025-02-11,ACTIVE
56849,35543,SAVINGS,2024-08-10,ACTIVE
56850,35544,SAVINGS,2025-01-06,CLOSED
56851,35545,SAVINGS,2024-10-21,ACTIVE
56852,35545,SAVINGS,2025-11-03,ACTIVE
56853,35546,CURRENT,2025-12-01,ACTIVE
56854,35547,LOAN,2023-06-20,CLOSED
56855,35548,SAVINGS,2025-07-29,ACTIVE
56856,35548,SAVINGS,2025-02-20,ACTIVE
56857,35549,CURRENT,2024-06-17,ACTIVE
56858,35549,LOAN,2021-11-28,ACTIVE
56859,35550,SAVINGS,2024-09-23,ACTIVE
56860,35550,LOAN,2025-11-28,ACTIVE
56861,35550,CURRENT,2024-09-14,ACTIVE
56862,35551,CURRENT,2024-11-19,ACTIVE
56863,35552,LOAN,2026-12-04,CLOSED
56864,35552,SAVINGS,2025-08-09,ACTIVE
56865,35553,SAVINGS,2023-03-31,ACTIVE
56866,35553,LOAN,2021-07-15,CLOSED
56867,47500,CURRENT,2023-09-04,ACTIVE
56868,35554,CURRENT,2025-11-11,ACTIVE
56869,35554,SAVINGS,2024-06-02,ACTIVE
56870,35555,LOAN,2024-04-06,ACTIVE
56871,35555,SAVINGS,2024-05-16,ACTIVE
56872,35556,CURRENT,2020-12-18,CLOSED
56873,35557,SAVINGS,2023-11-30,ACTIVE
56874,35557,CURRENT,2023-12-27,ACTIVE
56875,35558,SAVINGS,2026-12-04,ACTIVE
56876,35558,LOAN,2025-05-28,ACTIVE
56877,35558,LOAN,2025-07-06,ACTIVE
56878,35559,LOAN,2023-11-08,ACTIVE
56879,35559,CURRENT,2025-06-13,ACTIVE
56880,35559,SAVINGS,2023-10-21,CLOSED
56881,35560,LOAN,2024-06-08,ACTIVE
56882,35561,SAVINGS,2024-05-23,ACTIVE
56883,35561,CURRENT,2023-08-22,CLOSED
56884,35561,SAVINGS,2025-11-22,ACTIVE
